CERT,ASSET_slope,EQV_slope,RBC1AAJ_slope,NCLNLSR_slope,NPERFV_slope,EEFFR_slope,ROA_slope,LNLSDEPR_slope,EQV_d2y,ROA_d2y,asset_yoy,asset_accel,runway_q,cur_asset,n_quarters,cre_g36,capital_building,credit_turning,growth_accelerating,runway_to_10b,margin_eroding,cre_growth_36m
5469,924.367,-0.214,-0.011,-0.182,-0.207,3.033,-0.106,5.014,1.625,0.627,-0.017,-0.041,,232944.0,20,0.801,False,False,False,False,True,True
5472,16637.618,-0.064,0.059,0.021,0.022,-0.245,0.003,2.648,1.246,0.65,0.031,-0.028,412.706,416305.0,20,0.113,False,False,False,False,False,False
5473,12674.698,-0.423,0.206,0.047,0.031,0.669,-0.045,4.188,2.656,0.303,-0.01,-0.018,,438351.0,20,0.167,False,False,False,False,False,False
5478,506.15,0.322,0.107,0.182,0.108,-1.688,0.07,4.812,1.521,1.148,0.044,0.039,469.248,63079.0,20,1.59,False,True,False,False,False,True
5486,28955.197,-0.264,0.313,0.057,0.016,1.723,-0.234,0.332,1.001,0.44,0.033,-0.032,380.506,470290.0,20,0.978,False,False,False,False,False,True
5490,12455.811,-0.411,-0.405,-0.168,-0.039,0.063,0.003,5.838,2.591,1.06,0.002,0.027,8121.205,249384.0,20,0.296,False,False,False,False,False,False
5495,43275.889,-0.397,-0.15,-0.138,-0.059,0.552,-0.043,0.909,-0.59,0.147,0.059,-0.044,191.59,653531.0,20,1.876,False,False,False,False,False,True
5496,194770.283,-0.164,-0.067,0.149,0.116,0.086,-0.058,2.57,1.997,0.085,-0.059,-0.12,,2646823.0,20,0.032,False,False,False,False,False,False
5518,-1608.265,0.496,0.412,0.0,0.0,-3.5,0.095,0.372,3.736,0.642,-0.028,0.094,,82633.0,20,0.993,True,False,False,False,False,True
5520,4219.594,-1.107,-0.353,0.182,0.109,0.1,0.016,2.023,,,,,,76938.0,16,,False,True,False,False,False,False
5529,-47955.5,-4.27,0.288,0.091,0.039,20.533,-0.556,2.032,,,,,,753151.0,17,,False,False,False,False,True,False
5531,24535.552,-0.107,-0.055,0.084,0.241,2.322,0.027,2.117,-0.918,-0.219,0.032,-0.063,341.967,704745.0,20,0.247,False,True,False,False,False,False
5536,27484.168,1.461,1.699,-0.001,0.0,-8.617,0.465,2.895,3.477,-0.033,-0.024,-0.162,,414063.0,20,1.254,True,False,False,False,False,True
5538,1252.863,0.654,0.822,-0.172,-0.022,-3.34,0.18,1.688,5.306,0.257,0.142,0.216,109.916,259133.0,20,-0.072,True,False,True,False,False,False
5544,53211.762,0.162,0.271,0.05,0.038,-1.424,0.062,3.471,1.253,0.741,0.052,0.026,156.963,1373215.0,20,0.188,False,False,False,False,False,False
5548,-10826.454,0.975,1.076,-0.145,-0.04,-0.362,0.012,5.876,1.71,-0.41,0.02,0.042,756.401,246357.0,20,-0.075,True,False,False,False,False,False
5551,123355.026,-0.032,0.001,0.009,0.005,1.096,-0.059,2.145,0.156,0.132,0.008,-0.049,687.548,2495690.0,20,-0.043,False,False,False,False,False,False
5557,4911.744,0.298,0.34,0.053,0.012,-4.181,0.167,3.544,1.506,0.032,0.035,0.025,491.874,147231.0,20,-0.316,False,False,False,False,False,False
5558,21164.135,0.227,0.378,-0.085,-0.037,0.425,-0.068,1.94,,,,,,330493.0,16,,False,False,False,False,False,False
5559,4056.911,-0.337,0.061,0.004,0.062,-0.14,0.017,0.322,1.013,-0.229,0.136,0.104,143.867,102577.0,20,0.158,False,False,True,False,False,False
5564,1678.478,0.947,0.914,-0.085,-0.007,-2.328,0.285,5.747,2.354,-0.152,0.037,0.049,434.609,186236.0,20,0.685,True,False,False,False,False,True
5568,-643.88,0.419,0.572,0.035,0.032,3.017,-0.212,0.956,0.391,-0.205,0.061,0.057,197.907,528406.0,20,0.078,False,False,False,False,True,False
5569,-5411.441,0.367,0.519,0.26,0.135,2.035,-0.108,0.413,0.354,0.532,0.061,0.041,226.282,357206.0,20,0.232,False,True,False,False,False,False
5574,37799.91,0.943,0.982,0.095,0.071,0.36,0.116,8.17,0.458,0.682,0.099,0.03,65.648,2109952.0,20,0.402,False,False,False,False,False,False
5575,16903.702,0.338,0.313,1.122,0.64,3.797,-0.147,-1.772,1.208,-0.558,-0.035,-0.018,,965376.0,20,-0.281,False,True,False,False,True,False
5589,2454.665,-0.088,0.215,-0.035,-0.014,-0.217,0.058,0.785,3.177,1.727,0.052,0.005,332.606,152974.0,20,-0.061,False,False,False,False,False,False
5590,1642.283,0.364,0.592,-0.447,-0.23,-5.613,0.376,3.121,-0.285,-4.905,-0.034,-0.024,,156164.0,20,0.184,False,False,False,False,False,False
5595,34953.991,-1.057,-1.032,0.087,0.063,-2.38,0.051,3.288,1.02,0.46,0.149,0.094,93.861,381955.0,20,0.811,False,False,True,False,False,True
5598,54828.099,0.458,0.562,0.092,0.04,-3.071,0.068,3.161,3.163,0.418,0.021,0.012,359.52,1560774.0,20,0.07,True,False,False,False,False,False
5600,,,,,,,,,,,,,,206835.0,3,,False,False,False,False,False,False
5602,-15931.119,0.115,0.889,-0.244,-0.03,-4.042,0.101,3.536,2.77,0.558,-0.059,-0.099,,205400.0,20,0.185,False,False,False,False,False,False
5605,-1802.036,-0.094,-0.122,-0.874,-0.486,-0.953,0.019,2.825,-0.196,0.147,0.088,0.094,250.221,50745.0,20,-0.994,False,False,False,False,False,False
5615,75712.989,0.593,0.698,0.042,-0.007,-1.292,0.166,-2.292,0.169,0.23,0.111,0.042,70.526,1570169.0,20,-0.032,False,False,True,False,False,False
5619,12914.773,0.003,0.35,0.039,0.034,6.21,-0.449,1.504,-4.523,0.407,0.294,-0.375,73.275,88671.0,20,4.365,False,False,False,False,True,True
5623,11351.308,-0.547,-0.412,0.129,0.098,0.036,-0.017,7.863,0.585,0.778,0.002,-0.088,7584.899,248680.0,20,0.106,False,False,False,False,False,False
5624,18028.932,-0.038,-0.061,0.17,0.199,0.888,-0.077,2.054,1.132,0.396,0.056,0.063,272.871,250988.0,20,-0.118,False,True,False,False,False,False
5628,3483.043,-1.15,0.435,0.124,0.08,0.5,0.002,8.325,,,,,,125526.0,15,,False,False,False,False,False,False
5629,-7366.629,0.87,0.842,0.232,0.054,5.567,-0.088,5.744,,,,,,65212.0,6,,False,True,False,False,False,False
5632,5285.167,-0.507,-0.589,-0.019,0.005,-0.34,0.002,4.591,0.704,0.733,0.039,0.002,462.208,117295.0,20,0.935,False,False,False,False,False,True
5633,77363.886,-0.496,0.073,-0.028,-0.019,0.718,0.011,4.177,-1.694,0.289,0.041,0.032,17.404,8404781.0,20,0.158,False,False,False,False,False,False
5634,3305.928,-0.166,0.33,-0.027,-0.02,-0.872,0.066,0.329,0.977,-0.091,0.071,0.032,254.178,128062.0,20,0.217,False,False,False,False,False,False
5635,37638.316,0.489,0.483,0.194,0.159,-0.008,0.028,4.733,1.424,0.365,0.033,-0.046,340.289,620995.0,20,0.433,True,True,False,False,False,False
5673,61137.456,-0.486,0.153,0.209,0.105,0.702,-0.035,3.601,2.866,0.806,0.057,-0.006,137.821,1476326.0,20,0.24,False,True,False,False,False,False
5676,54934.322,-0.157,0.197,-0.023,0.012,-3.495,0.208,3.757,1.34,-0.206,0.064,-0.001,147.489,1021832.0,20,0.115,False,False,False,False,False,False
5685,-4000.126,0.77,0.956,0.032,0.009,-1.093,0.103,7.047,2.081,-0.093,0.026,0.024,438.943,620808.0,20,0.199,True,False,False,False,False,False
5686,4234.839,-0.354,0.036,0.317,0.153,-1.421,0.005,2.509,2.116,0.033,0.054,0.073,359.446,84922.0,20,0.522,False,True,False,False,False,True
5694,107569.044,0.515,0.775,0.087,0.063,-2.348,0.165,3.648,1.393,0.397,0.124,0.036,63.942,1538347.0,20,0.282,True,False,True,False,False,False
5699,6041.656,0.064,0.418,-0.042,-0.02,-4.358,0.245,0.355,,,,,,98163.0,19,,False,False,False,False,False,False
5704,35045.047,-0.027,0.006,0.095,0.129,0.488,-0.073,-0.438,0.454,-0.063,0.153,0.083,95.526,331214.0,20,0.208,False,False,True,False,False,False
5709,11146.923,-0.874,-0.479,0.142,0.025,-2.389,0.032,2.207,1.675,0.628,0.03,-0.051,552.918,177458.0,20,0.695,False,False,False,False,False,True
5716,35994.959,0.587,0.764,-0.004,0.032,-2.812,0.159,3.6,0.812,0.158,0.074,-0.03,140.775,800620.0,20,1.002,True,False,False,False,False,True
5722,2435.817,0.337,0.403,-0.003,0.009,-2.024,0.125,6.199,1.057,0.326,0.108,0.05,162.688,151942.0,20,0.355,False,False,True,False,False,False
5730,1283.074,0.498,0.363,-0.358,-0.119,-1.59,0.004,3.108,,,,,,87627.0,19,,False,False,False,False,False,False
5740,2104.012,-0.758,0.018,-0.525,-0.202,0.979,-0.048,5.097,,,,,,171362.0,16,,False,False,False,False,False,False
5744,195457.666,-0.081,0.315,-0.027,-0.033,-3.79,0.132,2.792,-1.344,-0.098,0.25,0.166,23.534,2689580.0,20,0.654,False,False,True,False,False,True
5749,263519.002,0.187,0.421,0.166,0.098,1.087,-0.011,-0.543,1.335,0.223,4.249,4.247,4.194,1757504.0,20,5.585,False,True,True,False,False,True
5753,21556.403,-0.501,-0.236,-0.332,-0.049,4.568,-0.091,11.854,0.238,0.37,0.086,0.037,190.439,198429.0,20,2.522,False,False,False,False,False,True
5768,22959.747,0.172,0.23,-0.106,-0.039,0.265,0.018,1.487,3.128,0.46,0.26,0.293,42.56,854676.0,20,0.2,False,False,True,False,False,False
5779,13215.332,-0.252,0.102,0.055,0.031,-4.331,0.145,1.625,2.437,0.555,0.067,0.036,209.731,325598.0,20,0.808,False,False,False,False,False,True
5786,-1707.777,0.907,0.927,0.224,0.179,-1.919,0.078,4.23,1.903,0.101,0.019,0.022,921.017,131393.0,20,-0.347,True,True,False,False,False,False
5791,771.065,0.149,0.375,0.136,0.074,0.633,-0.034,5.019,1.733,0.487,0.043,0.032,405.595,138416.0,20,0.504,False,False,False,False,False,True
5792,6299.053,-0.217,0.222,0.0,0.0,2.449,-0.109,2.104,0.724,0.239,0.097,0.127,197.304,106197.0,20,-0.603,False,False,False,False,False,False
5796,-2215.792,0.586,0.465,0.024,0.02,-6.624,0.229,4.829,1.211,0.612,0.028,0.005,475.342,383147.0,20,0.694,True,False,False,False,False,True
5797,-1171.732,-0.295,0.259,0.188,0.159,2.594,-0.195,7.817,1.054,1.657,-0.012,-0.032,,221409.0,20,0.879,False,True,False,False,True,True
5800,40287.359,-0.154,-0.191,-0.071,-0.058,2.498,-0.113,2.698,1.228,0.505,-0.01,-0.008,,546511.0,20,0.232,False,False,False,False,False,False
5814,5135.329,0.317,0.355,0.016,0.012,-0.847,0.095,3.093,0.262,0.673,0.026,-0.11,630.944,166950.0,20,0.445,False,False,False,False,False,False
5817,24730.523,-0.706,0.272,0.274,0.167,1.913,-0.08,2.091,-0.284,-0.216,0.132,0.11,103.54,403464.0,20,1.278,False,True,True,False,False,True
5819,13754.303,1.672,-2.503,0.142,0.106,1.589,-0.622,-1.018,,,,,,253889.0,10,,False,False,False,False,False,False
5820,2581.408,1.51,1.542,-3.213,-0.919,-7.22,0.36,7.33,5.905,0.835,0.02,-0.16,1053.328,61524.0,20,2.893,True,False,False,False,False,True
5821,23485.507,0.08,-0.19,-0.087,-0.049,-2.064,0.11,4.058,0.134,0.662,0.062,-0.047,216.993,390115.0,20,2.738,False,False,False,False,False,True
5826,81688.77,-0.042,-0.182,0.005,0.012,0.324,-0.043,5.919,1.548,0.551,0.017,0.001,431.056,1600806.0,20,0.158,False,False,False,False,False,False
5830,-4019.383,1.545,1.439,0.005,0.003,-5.922,0.427,8.564,1.39,0.294,0.078,0.059,241.216,106009.0,20,-0.147,True,False,False,False,False,False
5835,6644.803,-0.075,0.419,-0.378,-0.165,0.033,0.01,4.084,3.028,0.531,0.022,-0.01,553.839,498476.0,20,1.68,False,False,False,False,False,True
5838,332.205,-0.336,0.261,0.087,0.079,-1.035,0.024,2.868,1.761,0.163,0.141,0.171,150.711,68593.0,20,0.686,False,False,True,False,False,True
5840,,,,,,,,,,,,,,1105283.0,3,,False,False,False,False,False,False
5847,2037.026,-0.411,0.08,0.155,0.112,-1.644,0.137,3.235,1.255,0.352,0.03,-0.013,588.936,120298.0,20,-0.103,False,True,False,False,False,False
5854,127696.427,-0.059,0.061,-0.039,-0.009,0.119,-0.028,2.929,0.63,0.267,0.098,0.033,65.247,2166977.0,20,0.221,False,False,False,False,False,False
5867,15163.783,0.694,0.667,0.088,0.066,1.704,-0.017,7.211,1.276,0.533,0.005,-0.071,2112.025,661276.0,20,0.265,True,False,False,False,False,False
5873,19568.265,0.114,0.374,-0.002,-0.04,-2.474,0.096,3.912,1.948,0.432,0.059,0.01,212.968,469634.0,20,0.169,False,False,False,False,False,False
5874,21926.887,0.58,0.598,0.036,0.03,-0.656,0.099,5.211,0.722,0.163,0.049,-0.05,193.359,993460.0,20,0.125,False,False,False,False,False,False
5885,13751.323,0.486,0.393,-0.011,-0.081,-2.877,0.126,3.983,2.286,0.307,-0.044,-0.042,,536743.0,20,0.209,True,False,False,False,False,False
5892,-1372.854,0.329,0.434,0.036,0.022,-0.068,-0.002,1.604,2.574,0.136,-0.013,-0.02,,120866.0,20,0.999,False,False,False,False,False,True
5902,27847.149,-0.131,-0.076,-0.096,-0.04,1.938,-0.146,3.843,1.606,0.68,0.011,-0.045,1182.544,349312.0,20,0.757,False,False,False,False,False,True
5903,621116.162,0.644,0.522,0.053,0.043,-0.898,0.002,1.732,1.177,0.418,0.032,0.001,24.245,8279783.0,20,-0.132,True,False,False,False,False,False
5907,-13403.392,0.855,0.898,-0.369,-0.204,-3.684,0.247,4.124,0.851,0.226,0.009,0.013,1235.923,558388.0,20,0.232,True,False,False,False,False,False
5956,20592.716,0.191,0.415,0.011,0.021,-0.263,0.035,3.741,1.815,0.053,0.024,0.011,290.631,1733567.0,20,0.343,False,False,False,False,False,False
5962,63435.862,1.499,0.735,-0.169,-0.043,-1.325,0.754,1.057,4.848,0.661,0.055,0.278,132.855,1683330.0,20,0.49,True,False,False,False,False,False
5969,254770.989,0.018,0.091,-0.033,-0.02,1.092,-0.042,2.961,0.981,0.451,0.029,-0.001,145.715,3479335.0,20,0.056,False,False,False,False,False,False
5981,27134.439,0.36,0.41,-0.164,-0.085,-0.551,0.024,3.363,0.864,0.631,-0.003,-0.148,,690979.0,20,0.016,False,False,False,False,False,False
5994,96734.626,-0.453,-0.127,0.042,0.011,-2.343,-0.058,1.198,-2.058,0.49,0.367,-0.1,35.137,640664.0,20,2.422,False,False,False,False,False,True
5999,-272.484,0.009,0.788,0.446,0.265,1.215,-0.113,1.04,2.735,-0.734,0.101,0.187,246.733,26718.0,20,,False,True,True,False,False,False
6051,6915.573,-0.01,0.025,0.021,0.019,0.679,-0.016,9.955,0.661,0.339,0.026,-0.005,595.115,210538.0,20,-0.025,False,False,False,False,False,False
6063,-18159.741,0.218,0.41,0.017,0.013,3.543,-0.159,3.448,1.131,0.052,0.064,0.104,119.073,1581898.0,20,-0.027,False,False,False,False,True,False
6064,2404.211,0.105,-0.096,0.036,0.025,-1.802,-0.012,0.333,1.735,0.565,0.078,0.103,276.938,55309.0,20,0.283,False,False,False,False,False,False
6078,-9926.421,-1.145,-0.765,0.134,0.083,20.237,0.01,-9.356,0.412,-0.627,-0.066,0.079,,360324.0,20,-0.335,False,False,False,False,False,False
6084,-205.519,0.148,0.162,0.325,0.162,5.928,-0.239,3.025,0.699,-0.007,0.006,-0.116,3427.9,40211.0,20,-0.526,False,True,False,False,True,False
6085,89696.43,0.684,0.532,0.016,0.003,-0.59,0.065,4.173,1.349,0.048,0.14,0.146,31.633,3550585.0,20,0.353,True,False,True,False,False,False
6088,889.092,-0.131,0.103,-0.668,-0.234,0.708,-0.014,0.784,0.611,0.561,0.045,-0.027,336.025,249289.0,20,0.686,False,False,False,False,False,True
6091,50677.014,-0.407,-0.08,-0.073,-0.027,-3.383,0.076,5.426,1.903,0.479,0.126,0.075,83.905,825426.0,20,0.393,False,False,True,False,False,False
6100,19983.663,-2.36,-2.083,-0.12,0.038,-14.305,0.253,1.796,4.522,-4.222,-0.065,0.309,,186188.0,20,-0.34,False,False,False,False,False,False
6101,26095.468,-0.192,-0.186,0.016,0.028,3.848,-0.183,1.877,1.558,0.374,0.116,0.095,124.991,321233.0,20,0.052,False,False,True,False,True,False
6103,,,,,,,,,,,,,,290691.0,1,,False,False,False,False,False,False
6110,-897.997,0.315,0.447,0.023,0.181,0.797,-0.02,2.714,1.356,0.129,0.014,-0.01,1279.097,112529.0,20,0.158,False,True,False,False,False,False
6123,155640.141,0.596,0.488,0.153,0.116,-0.166,-0.199,1.045,4.258,0.228,-0.035,-0.103,,1838119.0,20,0.082,True,True,False,False,False,False
6128,,,,,,,,,,,,,,267189.0,1,,False,False,False,False,False,False
6137,61430.659,0.366,0.345,-0.085,-0.052,0.006,0.022,5.363,0.754,0.407,0.084,0.005,117.43,938035.0,20,0.566,False,False,False,False,False,True
6139,33012.782,-0.35,0.15,-0.064,-0.04,4.936,-0.25,5.542,,,,,,660780.0,14,,False,False,False,False,True,False
6149,13786.4,10.801,10.679,0.712,0.195,84.377,-3.091,53.682,,,,,,16323.0,9,,False,True,False,False,True,False
6156,-3149.714,0.987,0.967,-0.147,-0.008,-7.127,0.227,0.141,2.858,0.85,0.007,0.113,2840.686,50557.0,20,0.684,True,False,False,False,False,True
6158,-76380.782,0.954,0.92,-0.012,0.006,0.241,0.009,5.517,0.701,0.268,0.033,0.006,172.441,2513864.0,20,0.019,False,False,False,False,False,False
6161,-388.786,0.014,0.526,-0.011,0.005,2.017,-0.082,4.895,,,,,,1653440.0,19,,False,False,False,False,False,False
6176,47408.081,0.032,0.159,0.151,0.125,-0.279,0.011,6.826,1.348,0.618,0.054,0.031,188.542,825030.0,20,0.009,False,True,False,False,False,False
6180,14069.026,-0.042,0.06,0.07,0.043,0.594,-0.038,1.696,1.065,0.388,0.038,-0.04,390.082,251210.0,20,0.545,False,False,False,False,False,True
6186,8505.618,-0.122,0.062,-0.034,-0.015,0.627,-0.005,4.719,0.959,0.501,0.011,-0.063,1302.866,307286.0,20,1.035,False,False,False,False,False,True
6194,44944.851,-0.382,-0.366,0.107,0.095,0.544,-0.046,3.095,0.921,0.568,0.058,-0.007,214.215,488081.0,20,0.403,False,False,False,False,False,False
6195,8338.65,0.196,0.187,-0.01,-0.017,1.375,-0.097,5.217,0.787,0.728,0.003,-0.019,4671.22,355833.0,20,-0.002,False,False,False,False,False,False
6198,1079.191,0.303,0.351,0.239,0.073,-4.135,0.14,0.938,-0.098,0.438,0.107,0.079,210.488,46978.0,20,,False,True,True,False,False,False
6271,66214.989,0.183,0.306,-0.03,-0.001,0.268,0.012,4.0,1.251,0.373,0.04,-0.033,213.706,1234804.0,20,0.42,False,False,False,False,False,False
6275,5541.892,0.191,0.359,-0.064,-0.03,-0.361,0.043,2.504,2.562,0.538,0.015,0.04,777.364,555199.0,20,0.18,False,False,False,False,False,False
6280,572.713,0.609,0.613,-0.004,0.083,-0.583,0.037,3.684,-0.729,0.106,0.024,-0.104,797.639,90103.0,20,-0.52,False,False,False,False,False,False
6354,-12038.743,0.438,0.531,-0.175,-0.099,-0.699,0.056,2.551,1.492,0.341,0.01,-0.02,1092.553,654385.0,20,0.193,True,False,False,False,False,False
6423,14257.85,0.094,0.082,-0.019,-0.021,-1.395,0.158,4.036,-0.908,-1.063,0.03,-0.025,166.91,2872182.0,20,0.242,False,False,False,False,False,False
6442,3835.789,0.134,0.275,-0.077,-0.038,-2.538,0.098,3.207,1.485,-0.226,-0.009,-0.06,,194016.0,20,0.051,False,False,False,False,False,False
6464,6117.762,0.508,0.504,-0.066,-0.024,-0.88,0.089,4.001,0.678,-0.057,0.039,-0.028,334.211,400002.0,20,0.213,False,False,False,False,False,False
6516,-13613.143,-0.187,1.002,-0.003,-0.003,9.42,-0.401,-7.256,,,,,,427094.0,6,,False,False,False,False,True,False
6528,1707.215,0.108,0.175,0.202,0.109,4.174,-0.415,-0.163,1.797,0.062,-0.008,-0.008,,316609.0,20,-0.168,False,True,False,False,True,False
6530,-305.546,0.209,0.201,-0.142,-0.122,-0.935,0.075,2.041,0.45,0.709,-0.025,-0.056,,77892.0,20,1.12,False,False,False,False,False,True
6531,31310.286,-0.134,0.09,-0.039,-0.028,-0.2,-0.047,1.464,0.611,0.426,0.025,-0.011,360.957,1078019.0,20,0.035,False,False,False,False,False,False
6540,500890.785,0.212,0.265,0.057,0.049,1.117,-0.112,3.011,3.042,0.298,0.403,0.388,3.853,7215780.0,20,0.584,False,False,True,True,False,True
6544,799841.2,0.318,0.274,-0.053,-0.044,-2.935,0.044,2.283,0.711,-0.144,0.044,0.045,3.451,9637896.0,20,0.705,False,False,False,True,False,True
6574,-3770.105,-0.17,0.291,0.04,0.026,0.16,0.039,2.335,0.84,-0.317,0.013,0.041,1132.72,271532.0,20,-0.05,False,False,False,False,False,False
6584,-1415.45,0.294,0.238,0.001,0.0,-0.216,0.018,2.434,1.832,0.54,0.005,0.037,4507.222,58415.0,20,0.182,False,False,False,False,False,False
6592,3673.699,-0.01,0.001,0.032,0.018,2.886,-0.091,-0.131,1.416,-0.038,0.03,0.043,630.13,94348.0,20,0.248,False,False,False,False,False,False
6605,32900.156,0.102,0.143,-0.01,-0.009,1.405,-0.04,0.871,1.19,0.402,-0.032,-0.063,,1338064.0,20,-0.007,False,False,False,False,False,False
6616,25523.669,-0.274,0.021,0.061,0.043,2.783,-0.097,0.242,0.539,0.469,0.042,0.012,276.63,582779.0,20,-0.246,False,False,False,False,False,False
6623,114724.481,-0.018,-0.35,0.021,0.021,1.657,-0.084,2.073,1.974,0.478,-0.028,-0.036,,2233698.0,20,0.206,False,False,False,False,False,False
6636,65522.18,-0.043,0.085,0.021,0.017,-0.217,-0.015,1.839,0.573,0.615,0.026,-0.053,286.896,1577252.0,20,0.291,False,False,False,False,False,False
6637,1697.056,0.49,0.528,0.093,0.05,-2.614,0.13,0.547,1.757,0.336,0.031,0.005,517.324,203236.0,20,-0.029,True,False,False,False,False,False
6638,-223.678,0.16,0.227,-0.064,0.044,-4.281,0.184,3.072,1.985,0.712,-0.033,-0.033,,106267.0,20,-0.192,False,False,False,False,False,False
6646,3581.005,0.232,0.334,-0.088,-0.044,-5.043,0.218,2.589,2.483,0.154,-0.083,-0.038,,253429.0,20,-0.37,False,False,False,False,False,False
6653,22243.289,0.542,0.496,-0.027,0.008,-0.691,0.056,3.395,,,,,,9742967.0,18,,False,False,False,False,False,False
6659,23183.588,0.278,0.138,-0.045,-0.02,-3.269,0.101,4.346,2.523,0.665,0.124,-0.119,119.114,304446.0,20,0.526,False,False,False,False,False,True
6662,17303.66,0.479,0.328,-0.315,-0.171,-0.65,0.006,6.904,1.735,0.2,0.071,0.13,196.634,343930.0,20,0.681,True,False,False,False,False,True
6671,13323.233,-0.181,-0.158,0.025,0.02,2.899,-0.112,1.177,1.179,0.694,0.057,0.008,254.809,291047.0,20,0.17,False,False,False,False,True,False
6680,2836.259,-0.386,-0.204,-0.571,-0.299,2.641,-0.121,1.601,0.651,0.161,-0.013,-0.133,,90753.0,20,0.833,False,False,False,False,True,True
6700,6132.316,-0.16,0.157,0.257,0.187,3.364,-0.114,1.283,0.134,0.21,0.081,0.048,181.046,294300.0,20,0.014,False,True,False,False,True,False
6706,12157.669,-0.344,-0.013,0.008,0.005,-2.602,0.044,3.278,1.459,0.523,0.007,-0.1,2237.635,239423.0,20,0.7,False,False,False,False,False,True
6725,970.039,0.383,0.335,0.541,0.266,4.789,-0.161,1.639,1.952,0.706,-0.065,0.001,,204392.0,20,-0.218,False,True,False,False,True,False
6728,1555.435,0.479,0.498,-0.034,0.026,-5.321,0.381,3.787,0.445,0.276,0.064,0.056,287.786,115285.0,20,1.524,False,False,False,False,False,True
6732,-3028.668,0.522,0.587,0.073,0.032,-1.885,0.085,2.784,2.845,0.389,0.063,0.075,274.063,151726.0,20,0.811,True,False,False,False,False,True
6760,70719.236,0.326,0.064,0.009,-0.044,-1.531,0.033,2.029,1.131,0.92,0.128,0.107,84.836,775093.0,20,0.538,False,False,True,False,False,True
6762,2356.147,-0.157,-0.045,-0.18,-0.11,2.249,-0.092,1.104,1.965,-0.049,0.062,0.067,276.331,157056.0,20,0.303,False,False,False,False,False,False
6786,4092.009,0.494,0.368,0.049,0.048,-4.696,0.219,1.544,1.537,0.144,0.022,-0.014,723.849,204197.0,20,0.172,True,False,False,False,False,False
6787,68.755,0.726,0.802,0.01,-0.004,-2.451,0.135,-0.834,2.449,-0.011,-0.003,-0.009,,86164.0,20,-0.132,True,False,False,False,False,False
